<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,1,12/24/21,15:41:00,337.4000000,337.4100000,337.1500000,337.1500000,13440
GAZP,1,12/24/21,15:42:00,337.1900000,337.1900000,337.0200000,337.0800000,56400
GAZP,1,12/24/21,15:43:00,337.1000000,337.2200000,337.0400000,337.1300000,9490
GAZP,1,12/24/21,15:44:00,337.1300000,337.1400000,337.0000000,337.1000000,57120
GAZP,1,12/24/21,15:45:00,337.0100000,337.2000000,337.0000000,337.1400000,32690
GAZP,1,12/24/21,15:46:00,337.1900000,337.1900000,336.7000000,336.9600000,59920
GAZP,1,12/24/21,15:47:00,336.9100000,337.0100000,336.8700000,336.9800000,17780
GAZP,1,12/24/21,15:48:00,337.0000000,337.0000000,336.8700000,337.0000000,6440
GAZP,1,12/24/21,15:49:00,336.8700000,337.2500000,336.8700000,337.2500000,38420
GAZP,1,12/24/21,15:50:00,337.2700000,337.3200000,337.1700000,337.2100000,12020
GAZP,1,12/24/21,15:51:00,337.2100000,337.2600000,337.0700000,337.1400000,15020
GAZP,1,12/24/21,15:52:00,337.0900000,337.2600000,337.0700000,337.1400000,13760
GAZP,1,12/24/21,15:53:00,337.2300000,337.2300000,337.1100000,337.2000000,5220
GAZP,1,12/24/21,15:54:00,337.2000000,337.2000000,337.0800000,337.0900000,16940
GAZP,1,12/24/21,15:55:00,337.0900000,337.1300000,337.0900000,337.0900000,4620
GAZP,1,12/24/21,15:56:00,337.1000000,337.4300000,337.1000000,337.3600000,81690
GAZP,1,12/24/21,15:57:00,337.3500000,337.3500000,337.0900000,337.0900000,10500
GAZP,1,12/24/21,15:58:00,337.1200000,337.1300000,337.0100000,337.0200000,22630
GAZP,1,12/24/21,15:59:00,337.1400000,337.1400000,336.8800000,336.9700000,17800
GAZP,1,12/24/21,16:00:00,336.8800000,337.0000000,336.7400000,336.7400000,26920
GAZP,1,12/24/21,16:01:00,336.7100000,337.0000000,336.6900000,336.8700000,15330
GAZP,1,12/24/21,16:02:00,336.8900000,337.0000000,336.7900000,336.9200000,6030
GAZP,1,12/24/21,16:03:00,336.9200000,336.9200000,336.7100000,336.8300000,23320
GAZP,1,12/24/21,16:04:00,336.8300000,336.9200000,336.7100000,336.9200000,8320
GAZP,1,12/24/21,16:05:00,336.9200000,337.1200000,336.8400000,337.1100000,37350
GAZP,1,12/24/21,16:06:00,336.9700000,337.1600000,336.8800000,336.9600000,10330
GAZP,1,12/24/21,16:07:00,337.0000000,337.1200000,336.8900000,337.0300000,1530
GAZP,1,12/24/21,16:08:00,337.1100000,337.1500000,336.9000000,337.1500000,12500
GAZP,1,12/24/21,16:09:00,337.1500000,337.2300000,337.0400000,337.1500000,11750
GAZP,1,12/24/21,16:10:00,337.1100000,337.2000000,336.9900000,337.0700000,16650
GAZP,1,12/24/21,16:11:00,337.1100000,337.1100000,336.8500000,336.9100000,18470
GAZP,1,12/24/21,16:12:00,336.8800000,337.0800000,336.8800000,336.9100000,4020
GAZP,1,12/24/21,16:13:00,337.1000000,337.1000000,336.9000000,336.9000000,5630
GAZP,1,12/24/21,16:14:00,336.8700000,337.0400000,336.8000000,336.8000000,62540
GAZP,1,12/24/21,16:15:00,336.9500000,337.0200000,336.8000000,336.8500000,18360
GAZP,1,12/24/21,16:16:00,336.8500000,337.0300000,336.8400000,336.9700000,75100
GAZP,1,12/24/21,16:17:00,336.9700000,337.1100000,336.8600000,337.0400000,67760
GAZP,1,12/24/21,16:18:00,336.9300000,337.1100000,336.9300000,337.1000000,20820
GAZP,1,12/24/21,16:19:00,336.9200000,337.0000000,336.8700000,336.9500000,36190
GAZP,1,12/24/21,16:20:00,336.9500000,337.1200000,336.8500000,337.0800000,57630
GAZP,1,12/24/21,16:21:00,337.0800000,337.1200000,336.9200000,336.9900000,4080
GAZP,1,12/24/21,16:22:00,336.9200000,337.1000000,336.9200000,337.0300000,17390
GAZP,1,12/24/21,16:23:00,337.0000000,337.2900000,336.9200000,337.2900000,34460
GAZP,1,12/24/21,16:24:00,337.2900000,337.4000000,337.1900000,337.2900000,26760
GAZP,1,12/24/21,16:25:00,337.2800000,337.2900000,337.1300000,337.2000000,11820
GAZP,1,12/24/21,16:26:00,337.1300000,337.2500000,337.0700000,337.1300000,3170
GAZP,1,12/24/21,16:27:00,337.0700000,337.2500000,337.0700000,337.2500000,9470
GAZP,1,12/24/21,16:28:00,337.2000000,337.2500000,337.1700000,337.2200000,1910
GAZP,1,12/24/21,16:29:00,337.2200000,337.2200000,337.0300000,337.2200000,19150
GAZP,1,12/24/21,16:30:00,337.2100000,337.2400000,337.0900000,337.1000000,4680
GAZP,1,12/24/21,16:31:00,337.2400000,337.2500000,337.1100000,337.1800000,3400
GAZP,1,12/24/21,16:32:00,337.1800000,337.2400000,337.1300000,337.1900000,3510
GAZP,1,12/24/21,16:33:00,337.1500000,337.2000000,337.1300000,337.1900000,32310
GAZP,1,12/24/21,16:34:00,337.1500000,337.2000000,337.0100000,337.0800000,130480
GAZP,1,12/24/21,16:35:00,337.0800000,337.0800000,337.0000000,337.0000000,2540
GAZP,1,12/24/21,16:36:00,337.0800000,337.0800000,337.0000000,337.0800000,3410
GAZP,1,12/24/21,16:37:00,337.0000000,337.0700000,336.9300000,336.9800000,26000
GAZP,1,12/24/21,16:38:00,336.9400000,337.0600000,336.9300000,337.0000000,8880
GAZP,1,12/24/21,16:39:00,336.9400000,337.0000000,336.8000000,336.8800000,105360
GAZP,1,12/24/21,16:40:00,336.8800000,336.9300000,336.8100000,336.9300000,4610
GAZP,1,12/24/21,16:41:00,336.8500000,337.0000000,336.8500000,336.9100000,15750
GAZP,1,12/24/21,16:42:00,337.0000000,337.0000000,336.8300000,336.8400000,13420
GAZP,1,12/24/21,16:43:00,336.8400000,336.9400000,336.8000000,336.9100000,17260
GAZP,1,12/24/21,16:44:00,336.8000000,336.9100000,336.7600000,336.8800000,5040
GAZP,1,12/24/21,16:45:00,336.8100000,336.8600000,336.7000000,336.8500000,30170
GAZP,1,12/24/21,16:46:00,336.7500000,336.9000000,336.7500000,336.8100000,35480
GAZP,1,12/24/21,16:47:00,336.8700000,336.9100000,336.7600000,336.8900000,7750
GAZP,1,12/24/21,16:48:00,336.8900000,336.9500000,336.7800000,336.7800000,5830
GAZP,1,12/24/21,16:49:00,336.9200000,337.0900000,336.8700000,337.0800000,57580
GAZP,1,12/24/21,16:50:00,337.1000000,337.1400000,336.8800000,336.8800000,12600
GAZP,1,12/24/21,16:51:00,336.9800000,337.1000000,336.9500000,337.0700000,34170
GAZP,1,12/24/21,16:52:00,337.0800000,337.2400000,337.0800000,337.2400000,7050
GAZP,1,12/24/21,16:53:00,337.1400000,337.2300000,336.9900000,337.0500000,82120
GAZP,1,12/24/21,16:54:00,337.0100000,337.0100000,336.9000000,337.0000000,7930
GAZP,1,12/24/21,16:55:00,337.0000000,337.0000000,336.8900000,336.9800000,40170
GAZP,1,12/24/21,16:56:00,336.9600000,337.0300000,336.9000000,336.9500000,17080
GAZP,1,12/24/21,16:57:00,337.0000000,337.1700000,337.0000000,337.1700000,25440
GAZP,1,12/24/21,16:58:00,337.1400000,337.2800000,337.1100000,337.2400000,46240
GAZP,1,12/24/21,16:59:00,337.2400000,337.3000000,337.1500000,337.2300000,21580
GAZP,1,12/24/21,17:00:00,337.2500000,337.3700000,337.1600000,337.3700000,16370
GAZP,1,12/24/21,17:01:00,337.3000000,337.6800000,337.2900000,337.6700000,106680
GAZP,1,12/24/21,17:02:00,337.6800000,337.8900000,337.3700000,337.3700000,78580
GAZP,1,12/24/21,17:03:00,337.5000000,337.6500000,337.3800000,337.6100000,12610
GAZP,1,12/24/21,17:04:00,337.5300000,337.5300000,337.3000000,337.3700000,89850
GAZP,1,12/24/21,17:05:00,337.3700000,337.5300000,337.3700000,337.5000000,7370
GAZP,1,12/24/21,17:06:00,337.5000000,337.5600000,337.3800000,337.5100000,9230
GAZP,1,12/24/21,17:07:00,337.5500000,337.5900000,337.4400000,337.5900000,2600
GAZP,1,12/24/21,17:08:00,337.5000000,337.6900000,337.5000000,337.5900000,20470
GAZP,1,12/24/21,17:09:00,337.6600000,337.6600000,337.2000000,337.2900000,68940
GAZP,1,12/24/21,17:10:00,337.2000000,337.2000000,336.7000000,336.8900000,145160
GAZP,1,12/24/21,17:11:00,336.8900000,337.2300000,336.8300000,337.1900000,28890
GAZP,1,12/24/21,17:12:00,337.2300000,337.2800000,337.0000000,337.1500000,18350
GAZP,1,12/24/21,17:13:00,337.1500000,337.1900000,337.0000000,337.1200000,24650
GAZP,1,12/24/21,17:14:00,337.0000000,337.1200000,337.0000000,337.1200000,7270
GAZP,1,12/24/21,17:15:00,337.1400000,337.2000000,337.1200000,337.1800000,4460
GAZP,1,12/24/21,17:16:00,337.1800000,337.2700000,337.1200000,337.2400000,8820
GAZP,1,12/24/21,17:17:00,337.2400000,337.2400000,337.1000000,337.2000000,5650
GAZP,1,12/24/21,17:18:00,337.2300000,337.2400000,337.1200000,337.2000000,7340
GAZP,1,12/24/21,17:19:00,337.2300000,337.2400000,337.0500000,337.1400000,17980
GAZP,1,12/24/21,17:20:00,337.1400000,337.1900000,337.0800000,337.1900000,5220
GAZP,1,12/24/21,17:21:00,337.1900000,337.4500000,337.1500000,337.4500000,18980
GAZP,1,12/24/21,17:22:00,337.4500000,337.4700000,337.3700000,337.3700000,24330
GAZP,1,12/24/21,17:23:00,337.3700000,337.4400000,337.2500000,337.3800000,7970
GAZP,1,12/24/21,17:24:00,337.4100000,337.4100000,337.0500000,337.0800000,57540
GAZP,1,12/24/21,17:25:00,337.1600000,337.2000000,337.0600000,337.2000000,4980
GAZP,1,12/24/21,17:26:00,337.2000000,337.2400000,337.1600000,337.1900000,7650
GAZP,1,12/24/21,17:27:00,337.1600000,337.2500000,337.0700000,337.2000000,4610
GAZP,1,12/24/21,17:28:00,337.2100000,337.2500000,337.1500000,337.1500000,1810
GAZP,1,12/24/21,17:29:00,337.2100000,337.2900000,337.1200000,337.2900000,4840
GAZP,1,12/24/21,17:30:00,337.2900000,337.3400000,337.2600000,337.3400000,3310
GAZP,1,12/24/21,17:31:00,337.3400000,337.4400000,337.2400000,337.4400000,19480
GAZP,1,12/24/21,17:32:00,337.3600000,337.4500000,337.3200000,337.4300000,9330
GAZP,1,12/24/21,17:33:00,337.4300000,338.0000000,337.4300000,337.8000000,254850
GAZP,1,12/24/21,17:34:00,337.7000000,337.8000000,337.7000000,337.8000000,11820
GAZP,1,12/24/21,17:35:00,337.7900000,338.1400000,337.7800000,338.1400000,80890
GAZP,1,12/24/21,17:36:00,338.1400000,338.1400000,337.9900000,337.9900000,37490
GAZP,1,12/24/21,17:37:00,338.0000000,338.0000000,337.8700000,337.8800000,20410
GAZP,1,12/24/21,17:38:00,337.8400000,337.8700000,337.7100000,337.8000000,6380
GAZP,1,12/24/21,17:39:00,337.7200000,337.8000000,337.5300000,337.7100000,46270
GAZP,1,12/24/21,17:40:00,337.7000000,337.9700000,337.7000000,337.9100000,18540
GAZP,1,12/24/21,17:41:00,337.8500000,337.9200000,337.8100000,337.9200000,14040
GAZP,1,12/24/21,17:42:00,337.8300000,338.2000000,337.8200000,338.1000000,66630
GAZP,1,12/24/21,17:43:00,338.1000000,338.1000000,337.8100000,337.9000000,25520
GAZP,1,12/24/21,17:44:00,337.9000000,338.1000000,337.9000000,338.0900000,32830
GAZP,1,12/24/21,17:45:00,338.0900000,338.1400000,337.9200000,338.0600000,81050
GAZP,1,12/24/21,17:46:00,338.0000000,338.0600000,337.9000000,337.9800000,5600
GAZP,1,12/24/21,17:47:00,337.9200000,338.0600000,337.9200000,338.0300000,26460
GAZP,1,12/24/21,17:48:00,338.0000000,338.1000000,337.9600000,338.1000000,16720
GAZP,1,12/24/21,17:49:00,338.0700000,338.1000000,337.9200000,338.0200000,9370
GAZP,1,12/24/21,17:50:00,337.9200000,338.0300000,337.9200000,338.0000000,5130
GAZP,1,12/24/21,17:51:00,338.0000000,338.0000000,337.7700000,337.7700000,15090
GAZP,1,12/24/21,17:52:00,337.7700000,337.8500000,337.7500000,337.8500000,11790
GAZP,1,12/24/21,17:53:00,337.8500000,338.0000000,337.8300000,337.9800000,6940
GAZP,1,12/24/21,17:54:00,337.9900000,338.1600000,337.9100000,338.1600000,59640
GAZP,1,12/24/21,17:55:00,338.1600000,338.4000000,338.1600000,338.3400000,104440
GAZP,1,12/24/21,17:56:00,338.3500000,338.3800000,338.2100000,338.2200000,19550
GAZP,1,12/24/21,17:57:00,338.2700000,338.3000000,338.2100000,338.3000000,5410
GAZP,1,12/24/21,17:58:00,338.3000000,338.3400000,338.2000000,338.3400000,19220
GAZP,1,12/24/21,17:59:00,338.3000000,338.5000000,338.2700000,338.4900000,88820
GAZP,1,12/24/21,18:00:00,338.4900000,338.6200000,338.4200000,338.5700000,82670
GAZP,1,12/24/21,18:01:00,338.5700000,338.6700000,338.2100000,338.4400000,80070
GAZP,1,12/24/21,18:02:00,338.5000000,338.5000000,338.3500000,338.3800000,24630
GAZP,1,12/24/21,18:03:00,338.4700000,338.6300000,338.3100000,338.3700000,32700
GAZP,1,12/24/21,18:04:00,338.3000000,338.6500000,338.2300000,338.6400000,28290
GAZP,1,12/24/21,18:05:00,338.6500000,338.6500000,338.5000000,338.6000000,121020
GAZP,1,12/24/21,18:06:00,338.5100000,338.6000000,338.3300000,338.4900000,7570
GAZP,1,12/24/21,18:07:00,338.3600000,338.3900000,338.2000000,338.3400000,19770
GAZP,1,12/24/21,18:08:00,338.2900000,338.3800000,338.2200000,338.2900000,7620
GAZP,1,12/24/21,18:09:00,338.2200000,338.4900000,338.2200000,338.4700000,51120
GAZP,1,12/24/21,18:10:00,338.4700000,338.4900000,338.3000000,338.4000000,6720
GAZP,1,12/24/21,18:11:00,338.4000000,338.6000000,338.4000000,338.4100000,26480
GAZP,1,12/24/21,18:12:00,338.4500000,338.4500000,338.3000000,338.3400000,15400
GAZP,1,12/24/21,18:13:00,338.3300000,338.3500000,338.0500000,338.0500000,24790
GAZP,1,12/24/21,18:14:00,338.0500000,338.2600000,338.0500000,338.2500000,17850
GAZP,1,12/24/21,18:15:00,338.2300000,338.3000000,338.1100000,338.1100000,31390
GAZP,1,12/24/21,18:16:00,338.2100000,338.2100000,338.1000000,338.1900000,15270
GAZP,1,12/24/21,18:17:00,338.1500000,338.2500000,338.1300000,338.2500000,15890
GAZP,1,12/24/21,18:18:00,338.2100000,338.5900000,338.2000000,338.5700000,63270
GAZP,1,12/24/21,18:19:00,338.5200000,338.6300000,338.5100000,338.5200000,31380
GAZP,1,12/24/21,18:20:00,338.5900000,339.0000000,338.5900000,338.7500000,165230
GAZP,1,12/24/21,18:21:00,338.8800000,338.8900000,338.7000000,338.7100000,18170
GAZP,1,12/24/21,18:22:00,338.7100000,338.7800000,338.6100000,338.7700000,17810
GAZP,1,12/24/21,18:23:00,338.7700000,338.8900000,338.7200000,338.7600000,26610
GAZP,1,12/24/21,18:24:00,338.8600000,339.1600000,338.6700000,339.1600000,182770
GAZP,1,12/24/21,18:25:00,339.1600000,339.2400000,339.0300000,339.2100000,43150
GAZP,1,12/24/21,18:26:00,339.2100000,339.4300000,339.2100000,339.2900000,120680
GAZP,1,12/24/21,18:27:00,339.3200000,339.4500000,339.0400000,339.0700000,338790
GAZP,1,12/24/21,18:28:00,339.1700000,339.3800000,339.1300000,339.2900000,38230
GAZP,1,12/24/21,18:29:00,339.2500000,339.2500000,338.9000000,338.9700000,29000
GAZP,1,12/24/21,18:30:00,338.9700000,339.2100000,338.8200000,338.9600000,69650
GAZP,1,12/24/21,18:31:00,338.9500000,339.2700000,338.9500000,339.2700000,26540
GAZP,1,12/24/21,18:32:00,339.2600000,339.3100000,339.2000000,339.2900000,28040
GAZP,1,12/24/21,18:33:00,339.3100000,339.3500000,339.1700000,339.2700000,22240
GAZP,1,12/24/21,18:34:00,339.2700000,339.3900000,339.2100000,339.3000000,26040
GAZP,1,12/24/21,18:35:00,339.3000000,339.4000000,339.2100000,339.2800000,73470
GAZP,1,12/24/21,18:36:00,339.3200000,339.3200000,339.0700000,339.2900000,40860
GAZP,1,12/24/21,18:37:00,339.1900000,339.3500000,339.1100000,339.1300000,59990
GAZP,1,12/24/21,18:38:00,339.1200000,339.3000000,339.0100000,339.0300000,127760
GAZP,1,12/24/21,18:39:00,339.1200000,339.2200000,339.0400000,339.0900000,6530
GAZP,1,12/24/21,18:40:00,339.0900000,339.2500000,339.0300000,339.2500000,35890
GAZP,1,12/24/21,18:46:00,339.2400000,339.2400000,339.2400000,339.2400000,74700
GAZP,1,12/24/21,18:47:00,339.2400000,339.2400000,339.2400000,339.2400000,24490
GAZP,1,12/24/21,18:48:00,339.2400000,339.2400000,339.2400000,339.2400000,2090
GAZP,1,12/24/21,18:49:00,339.2400000,339.2400000,339.2400000,339.2400000,60
GAZP,1,12/24/21,18:50:00,339.2400000,339.2400000,339.2400000,339.2400000,1040
GAZP,1,12/24/21,19:05:00,339.2400000,339.2400000,339.2400000,339.2400000,11860
GAZP,1,12/24/21,19:06:00,339.4400000,339.7400000,339.3400000,339.3400000,49630
GAZP,1,12/24/21,19:07:00,339.3600000,339.3600000,338.2500000,338.9000000,128960
GAZP,1,12/24/21,19:08:00,338.8100000,339.0000000,338.7000000,338.7000000,28710
GAZP,1,12/24/21,19:09:00,338.5800000,338.8000000,338.4800000,338.7000000,29930
GAZP,1,12/24/21,19:10:00,338.7000000,338.8000000,338.6400000,338.8000000,9730
GAZP,1,12/24/21,19:11:00,338.7000000,338.8000000,338.6600000,338.7000000,6810
GAZP,1,12/24/21,19:12:00,338.7000000,338.7400000,338.5700000,338.5900000,15900
GAZP,1,12/24/21,19:13:00,338.5900000,338.7500000,338.5900000,338.6000000,20810
GAZP,1,12/24/21,19:14:00,338.6900000,338.6900000,338.5300000,338.5900000,16470
GAZP,1,12/24/21,19:15:00,338.5900000,338.5900000,338.2500000,338.2500000,92460
GAZP,1,12/24/21,19:16:00,338.2500000,338.4800000,338.2500000,338.3400000,31800
GAZP,1,12/24/21,19:17:00,338.3600000,338.6900000,338.3600000,338.5600000,66490
GAZP,1,12/24/21,19:18:00,338.5500000,338.6800000,338.5300000,338.6700000,13560
GAZP,1,12/24/21,19:19:00,338.6300000,338.6700000,338.5400000,338.6700000,5790
GAZP,1,12/24/21,19:20:00,338.6700000,338.7800000,338.6200000,338.7000000,12810
GAZP,1,12/24/21,19:21:00,338.6400000,338.8000000,338.6400000,338.7700000,6770
GAZP,1,12/24/21,19:22:00,338.7700000,338.8000000,338.6500000,338.7600000,6140
GAZP,1,12/24/21,19:23:00,338.7800000,338.8900000,338.7100000,338.8700000,17890
GAZP,1,12/24/21,19:24:00,338.7700000,338.9100000,338.7200000,338.7200000,22840
GAZP,1,12/24/21,19:25:00,338.7700000,338.9100000,338.7400000,338.9000000,10800
GAZP,1,12/24/21,19:26:00,338.8000000,338.8000000,338.7100000,338.7900000,9900
GAZP,1,12/24/21,19:27:00,338.7200000,338.7900000,338.7100000,338.7900000,8440
GAZP,1,12/24/21,19:28:00,338.7300000,338.7900000,338.6200000,338.6300000,8280
GAZP,1,12/24/21,19:29:00,338.6300000,338.7400000,338.4200000,338.4300000,30450
GAZP,1,12/24/21,19:30:00,338.4400000,338.6100000,338.4000000,338.4600000,8990
GAZP,1,12/24/21,19:31:00,338.4600000,338.5000000,338.4400000,338.5000000,2060
GAZP,1,12/24/21,19:32:00,338.5000000,338.6400000,338.3900000,338.6300000,8130
GAZP,1,12/24/21,19:33:00,338.4900000,338.5500000,338.4000000,338.4500000,3900
GAZP,1,12/24/21,19:34:00,338.3700000,338.4800000,338.2000000,338.2500000,24150
GAZP,1,12/24/21,19:35:00,338.2500000,338.3400000,338.2000000,338.2100000,11210
GAZP,1,12/24/21,19:36:00,338.3400000,338.3400000,338.2100000,338.2700000,2940
GAZP,1,12/24/21,19:37:00,338.2700000,338.3300000,338.2700000,338.3300000,10960
GAZP,1,12/24/21,19:38:00,338.3100000,338.3500000,338.2000000,338.3000000,16020
GAZP,1,12/24/21,19:39:00,338.3000000,338.3000000,338.2000000,338.2900000,800
GAZP,1,12/24/21,19:40:00,338.2100000,338.3500000,338.1200000,338.3000000,18420
GAZP,1,12/24/21,19:41:00,338.3000000,338.3600000,338.3000000,338.3600000,3860
GAZP,1,12/24/21,19:42:00,338.3000000,338.3800000,338.2000000,338.3000000,3360
GAZP,1,12/24/21,19:43:00,338.2000000,338.3700000,338.1000000,338.2700000,30290
GAZP,1,12/24/21,19:44:00,338.2700000,338.3000000,338.1400000,338.2700000,6360
GAZP,1,12/24/21,19:45:00,338.3000000,338.3000000,338.2700000,338.2800000,2720
GAZP,1,12/24/21,19:46:00,338.2800000,338.3000000,338.2700000,338.2800000,1520
GAZP,1,12/24/21,19:47:00,338.3000000,338.3800000,338.2800000,338.3700000,5460
GAZP,1,12/24/21,19:48:00,338.3700000,338.3800000,338.1200000,338.2900000,24400
GAZP,1,12/24/21,19:49:00,338.2800000,338.3500000,338.1900000,338.3200000,2110
GAZP,1,12/24/21,19:50:00,338.3300000,338.3600000,338.2300000,338.2600000,4270
GAZP,1,12/24/21,19:51:00,338.3200000,338.3500000,338.2000000,338.2600000,2210
GAZP,1,12/24/21,19:52:00,338.2600000,338.3300000,338.1500000,338.3000000,5470
GAZP,1,12/24/21,19:53:00,338.3300000,338.3300000,338.1200000,338.1700000,11770
GAZP,1,12/24/21,19:54:00,338.1700000,338.2800000,338.1100000,338.2700000,5620
GAZP,1,12/24/21,19:55:00,338.1500000,338.2600000,338.1000000,338.1500000,5090
GAZP,1,12/24/21,19:56:00,338.1500000,338.1500000,338.0500000,338.0500000,50080
GAZP,1,12/24/21,19:57:00,338.1100000,338.1300000,337.5000000,337.6700000,154130
GAZP,1,12/24/21,19:58:00,337.5200000,337.8100000,337.5100000,337.6600000,13140
GAZP,1,12/24/21,19:59:00,337.7900000,337.8700000,337.7700000,337.7800000,5570
GAZP,1,12/24/21,20:00:00,337.8000000,337.8600000,337.7600000,337.8600000,7120
GAZP,1,12/24/21,20:01:00,337.8600000,337.8900000,337.7800000,337.8600000,8570
GAZP,1,12/24/21,20:02:00,337.8600000,337.8600000,337.5900000,337.6100000,15930
GAZP,1,12/24/21,20:03:00,337.6100000,337.6100000,337.5000000,337.5000000,8330
GAZP,1,12/24/21,20:04:00,337.5000000,337.5900000,337.5000000,337.5900000,27990
GAZP,1,12/24/21,20:05:00,337.5000000,337.7400000,337.5000000,337.5900000,9170
GAZP,1,12/24/21,20:06:00,337.6500000,337.8800000,337.5900000,337.8700000,11350
GAZP,1,12/24/21,20:07:00,337.8900000,338.1000000,337.8900000,338.0900000,15340
GAZP,1,12/24/21,20:08:00,338.1000000,338.1500000,338.0400000,338.1000000,7550
GAZP,1,12/24/21,20:09:00,338.0400000,338.1500000,337.9700000,338.1500000,7450
GAZP,1,12/24/21,20:10:00,338.1500000,338.1500000,337.9700000,337.9700000,4620
GAZP,1,12/24/21,20:11:00,338.1100000,338.1300000,337.9400000,338.0900000,24070
GAZP,1,12/24/21,20:12:00,337.9600000,338.1200000,337.9600000,338.1200000,1530
GAZP,1,12/24/21,20:13:00,338.0000000,338.1300000,337.9000000,338.0800000,10470
GAZP,1,12/24/21,20:14:00,338.0700000,338.0800000,337.8400000,337.8400000,32430
GAZP,1,12/24/21,20:15:00,338.0000000,338.0600000,337.7900000,337.9100000,6290
GAZP,1,12/24/21,20:16:00,337.9000000,337.9500000,337.7700000,337.7700000,9560
GAZP,1,12/24/21,20:17:00,337.9100000,337.9300000,337.7400000,337.8800000,17410
GAZP,1,12/24/21,20:18:00,337.7200000,337.9200000,337.7100000,337.8100000,2460
GAZP,1,12/24/21,20:19:00,337.8100000,337.8900000,337.8100000,337.8900000,3010
GAZP,1,12/24/21,20:20:00,337.8400000,337.9000000,337.7000000,337.8500000,25030
GAZP,1,12/24/21,20:21:00,337.8500000,338.0300000,337.8500000,338.0300000,21840
GAZP,1,12/24/21,20:22:00,338.0500000,338.2000000,338.0500000,338.1800000,12850
GAZP,1,12/24/21,20:23:00,338.1800000,338.3500000,338.1800000,338.3400000,14020
GAZP,1,12/24/21,20:24:00,338.3400000,338.3700000,338.3200000,338.3700000,7830
GAZP,1,12/24/21,20:25:00,338.3500000,338.3700000,338.3000000,338.3700000,2720
GAZP,1,12/24/21,20:26:00,338.3500000,338.4500000,338.3500000,338.4500000,16170
GAZP,1,12/24/21,20:27:00,338.4500000,338.4500000,338.3900000,338.4500000,2260
GAZP,1,12/24/21,20:28:00,338.4200000,338.4500000,338.4000000,338.4400000,240
GAZP,1,12/24/21,20:29:00,338.4400000,338.4500000,338.3000000,338.3900000,4180
GAZP,1,12/24/21,20:30:00,338.3900000,338.4000000,338.2600000,338.2600000,2400
GAZP,1,12/24/21,20:31:00,338.2600000,338.4300000,338.2600000,338.4300000,3010
GAZP,1,12/24/21,20:32:00,338.4200000,338.4900000,338.4200000,338.4900000,7870
GAZP,1,12/24/21,20:33:00,338.4500000,338.5200000,338.4300000,338.5100000,24180
GAZP,1,12/24/21,20:34:00,338.5100000,338.6000000,338.5100000,338.6000000,8390
GAZP,1,12/24/21,20:35:00,338.6000000,338.6200000,338.4500000,338.5100000,8760
GAZP,1,12/24/21,20:36:00,338.6200000,338.6200000,338.5100000,338.6200000,4680
GAZP,1,12/24/21,20:37:00,338.6200000,338.6500000,338.5000000,338.5400000,8690
GAZP,1,12/24/21,20:38:00,338.5400000,338.5400000,338.4000000,338.4000000,4350
GAZP,1,12/24/21,20:39:00,338.3800000,338.5700000,338.3800000,338.5700000,8620
GAZP,1,12/24/21,20:40:00,338.4600000,338.5900000,338.4600000,338.5600000,1300
GAZP,1,12/24/21,20:41:00,338.5900000,338.5900000,338.4200000,338.5400000,6430
GAZP,1,12/24/21,20:42:00,338.5400000,338.5600000,338.4100000,338.4100000,4020
GAZP,1,12/24/21,20:43:00,338.5400000,338.5600000,338.4100000,338.5600000,1560
GAZP,1,12/24/21,20:44:00,338.5500000,338.5500000,338.5000000,338.5400000,640
GAZP,1,12/24/21,20:45:00,338.5400000,338.5500000,338.4000000,338.5500000,1730
GAZP,1,12/24/21,20:46:00,338.4200000,338.5500000,338.3400000,338.5000000,2330
GAZP,1,12/24/21,20:47:00,338.5000000,338.5000000,338.3100000,338.3100000,2930
GAZP,1,12/24/21,20:48:00,338.3100000,338.5000000,338.3100000,338.5000000,1860
GAZP,1,12/24/21,20:49:00,338.3700000,338.5200000,338.3600000,338.5200000,2550
GAZP,1,12/24/21,20:50:00,338.5200000,338.5600000,338.4200000,338.4500000,3030
GAZP,1,12/24/21,20:51:00,338.5500000,338.5600000,338.4700000,338.5600000,2180
GAZP,1,12/24/21,20:52:00,338.4800000,338.5600000,338.4500000,338.5600000,2590
GAZP,1,12/24/21,20:53:00,338.5000000,338.5600000,338.4400000,338.4400000,1340
GAZP,1,12/24/21,20:54:00,338.5000000,338.5600000,338.4400000,338.4400000,1320
GAZP,1,12/24/21,20:55:00,338.5500000,338.5900000,338.4400000,338.4400000,6050
GAZP,1,12/24/21,20:56:00,338.5600000,338.5800000,338.4500000,338.4900000,7310
GAZP,1,12/24/21,20:57:00,338.4600000,338.6500000,338.4600000,338.6500000,7450
GAZP,1,12/24/21,20:58:00,338.6500000,338.6500000,338.5100000,338.5800000,2430
GAZP,1,12/24/21,20:59:00,338.5800000,338.6500000,338.5600000,338.6300000,2460
GAZP,1,12/24/21,21:00:00,338.6400000,338.8600000,338.6300000,338.8600000,20940
GAZP,1,12/24/21,21:01:00,338.7900000,338.9000000,338.7900000,338.8800000,20680
GAZP,1,12/24/21,21:02:00,338.8800000,338.9000000,338.8600000,338.9000000,2640
